Id,ItemID,Depressive,SentimentSource,SentimentText,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
486,4772,1,Sentiment140,#delores says: im ready for you ,9,46.37,98.62,4.97,99,2.25,22.22,55.56,33.33,22.22,22.22,11.11,0,11.11,0,0,0,0,11.11,11.11,0,0,0,22.22,0,0,0,22.22,0,11.11,11.11,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,4773,1,Sentiment140,#Detroit there's a rainbow over Belle Isle right now ,12,81.63,50,74.76,25.77,3,25,41.67,33.33,0,0,0,0,0,0,0,0,8.33,8.33,8.33,16.67,0,0,8.33,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,16.67,0,25,0,16.67,8.33,0,0,0,0,0,0,0,0,0,0,0,0
488,4774,1,Sentiment140,#Devunity Wallpaper  Check this out !   --&gt;    http://twitpic.com/2y2e2,16,93.26,50,1,25.77,3.2,25,18.75,12.5,6.25,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0
489,4775,1,Sentiment140,#dhempe is out of the trending topics now ,11,98.34,50,31.94,25.77,2.75,18.18,45.45,45.45,0,0,0,0,0,0,0,0,9.09,18.18,9.09,9.09,0,0,9.09,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0
490,4776,1,Sentiment140,#digg if anybody needs any help with digg add me or @ me. I'll be more than happy to help. ,22,44.96,8.65,31.94,94.75,4.4,9.09,77.27,45.45,18.18,13.64,13.64,0,0,0,0,4.55,0,13.64,9.09,0,9.09,0,13.64,13.64,9.09,0,9.09,13.64,4.55,4.55,0,0,0,0,13.64,0,0,0,0,27.27,0,0,9.09,18.18,0,13.64,0,0,0,0,0,0,0,0,0,13.64,9.09,0,9.09,4.55,0,0,13.64,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,4777,0,Sentiment140,"#digibcast Room for local mobitv producers. Only 4 of 19 vodacom mobiletv channels are local - etv, mnet2go, rhema &amp; super sport ",24,93.26,50,7.84,92.4,4.8,29.17,45.83,16.67,0,0,0,0,0,0,0,0,0,8.33,4.17,4.17,0,0,4.17,4.17,0,0,16.67,0,4.17,4.17,0,0,0,0,0,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,4.17,0,0,0,0,4.17,0,12.5,0,12.5,0,4.17,8.33,4.17,0,0,0,0,0,0,0,0,0
492,4778,0,Sentiment140,#dirtygun...aww i miss halfsies milk shakes ,10,78.3,15.86,43.37,1,2.5,30,50,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,20,0,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,10,0,10,0,0,0
493,4779,0,Sentiment140,#diversity to win!! but that boyle woman will ,11,57.84,50,2.4,99,2.2,18.18,54.55,36.36,9.09,0,0,0,0,0,0,9.09,0,9.09,9.09,0,9.09,0,9.09,0,0,0,18.18,0,9.09,9.09,0,0,0,0,9.09,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,9.09,9.09,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,4780,1,Sentiment140,#DMB Ao Vivo: http://www.hulu.com/live/dmb &lt;~Showball! ,15,93.26,50,1,25.77,3.75,13.33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,6.67,0,6.67,0,0,0
495,4781,1,Sentiment140,#dmctweeterscount 1 change number and don't repeat ,10,25.89,15.86,43.37,25.77,2.5,20,40,20,0,0,0,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
496,4782,1,Sentiment140,#DMCwmnSHOW This is Julian from the DMC Twitter booth here! awesome day today...we've had over 2-3 dozen people TWEET with us today!! ,27,75.9,99,15.12,88.52,5.4,14.81,66.67,37.04,11.11,7.41,0,7.41,0,0,0,3.7,3.7,11.11,11.11,3.7,0,0,11.11,3.7,0,0,18.52,0,3.7,3.7,0,0,0,0,18.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52,14.81,0,3.7,0,0,7.41,11.11,0,14.81,0,3.7,11.11,0,3.7,0,0,0,0,7.41,0,3.7,3.7,0,0
497,4783,1,Sentiment140,#DMCwmnSHOW we've having crazy awesome time at the women's show from rachel and haley ,17,85.92,96.11,6.2,25.77,4.25,17.65,64.71,35.29,5.88,5.88,0,5.88,0,0,0,0,5.88,11.76,11.76,0,5.88,0,11.76,11.76,0,0,11.76,0,11.76,5.88,5.88,0,0,0,11.76,0,0,5.88,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,11.76,0,5.88,5.88,0,0,0,0,0,0,5.88,0,0,5.88,0,0
498,4784,1,Sentiment140,"#dnd minions are nice, but building a wolfpack of minions is not a very fun idea. Sorry players, now, let's try some brutes and casters ",28,58.73,36.03,13.15,87.2,5.6,25,71.43,39.29,3.57,3.57,0,3.57,0,0,0,0,7.14,3.57,7.14,7.14,7.14,3.57,14.29,10.71,0,0,7.14,3.57,10.71,7.14,3.57,0,0,3.57,3.57,0,0,0,0,17.86,3.57,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,14.29,3.57,3.57,7.14,0,0,0,17.86,0,3.57,0,0,3.57,0,7.14,0,0,0,0,0,0,0,0,0,0
499,4785,1,Sentiment140,#dogtraders Hooray I checked toothpaste for dinner for the first time in forever ,16,99,26.6,95.6,99,4,31.25,68.75,31.25,6.25,6.25,6.25,0,0,0,0,0,6.25,18.75,0,0,0,0,0,0,0,0,18.75,0,6.25,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,12.5,6.25,0,0,6.25,6.25,0,6.25,0,0,0,0,0,0,25,0,6.25,18.75,0,0,0,0,0,0,0,0,0,0,0,0
500,4786,0,Sentiment140,"#domainidea after a long, hilarious discussion at uni I decided I wanted to register www.swine09.com... It was already taken ",24,88.46,33.83,74.76,92.4,4.8,33.33,66.67,37.5,12.5,8.33,8.33,0,0,0,0,4.17,4.17,12.5,4.17,4.17,0,0,16.67,4.17,4.17,0,8.33,0,4.17,4.17,0,0,0,0,4.17,0,0,0,0,8.33,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,4.17,0,20.83,0,0,16.67,0,8.33,8.33,4.17,0,0,0,0,0,0,0,0,0,0,0
501,4787,0,Sentiment140,#dontuhate when ur horny as fuck and can't get it n the way u want. Woe is me ,21,11.05,31.71,13.15,1,4.2,9.52,76.19,47.62,19.05,14.29,4.76,0,9.52,0,0,4.76,4.76,4.76,4.76,4.76,14.29,4.76,19.05,9.52,4.76,4.76,9.52,0,9.52,0,9.52,0,4.76,4.76,4.76,0,0,0,0,9.52,0,0,4.76,0,0,4.76,0,0,0,0,9.52,4.76,0,9.52,0,4.76,0,0,0,4.76,0,0,23.81,0,9.52,0,4.76,4.76,0,0,0,0,0,0,14.29,4.76,9.52,0,0,0
502,4788,0,Sentiment140,#dontyouhate having to act excited!!! ,8,93.26,50,1,99,2,37.5,37.5,25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,12.5,12.5,0,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,4789,0,Sentiment140,#dontyouhate How u have to watch old Chapelle Show reruns ,13,43.96,77.92,1.4,25.77,3.25,23.08,61.54,30.77,7.69,7.69,0,0,7.69,0,0,0,0,7.69,7.69,7.69,7.69,0,7.69,0,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,0,0,7.69,0,0,0,0,7.69,0,7.69,0,7.69,0,0,0
504,4790,0,Sentiment140,#dontyouhate how ugly T.i.'s wife is? &amp; how the fk did she get a show? that's BET for ya ,24,18.82,89.42,1,1,4,8.33,66.67,45.83,16.67,12.5,4.17,0,4.17,4.17,0,4.17,8.33,4.17,12.5,8.33,8.33,0,16.67,4.17,0,8.33,8.33,0,4.17,0,4.17,0,4.17,0,12.5,4.17,0,8.33,0,12.5,0,8.33,0,4.17,0,0,4.17,4.17,0,0,0,0,0,0,0,12.5,4.17,0,0,8.33,0,4.17,12.5,0,0,0,0,0,0,0,0,4.17,0,0,4.17,0,4.17,0,0,0
505,4791,0,Sentiment140,#dontyouhate it when you want a shirt from HOT TOPIC and the never have ur size the eathier have extra small or extra lg and never Med. ,30,18.82,63.05,10.08,25.77,7.5,10,70,50,10,6.67,0,0,6.67,0,0,3.33,10,3.33,6.67,10,13.33,6.67,10,13.33,0,3.33,6.67,6.67,0,0,0,0,0,0,6.67,0,0,0,0,13.33,0,0,3.33,3.33,6.67,3.33,3.33,0,0,3.33,3.33,3.33,0,0,0,3.33,0,0,3.33,0,0,0,10,0,13.33,0,3.33,10,0,0,0,0,0,0,3.33,0,3.33,0,0,0
506,4792,0,Sentiment140,#dontyouhate living with herpes ,7,99,50,1,25.77,1.75,28.57,42.86,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,4793,0,Sentiment140,#dontyouhate low GPAs ,6,93.26,50,23.51,1,1.5,33.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0
508,4794,0,Sentiment140,#dontyouhate muscle aches ,6,93.26,50,1,1,1.5,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,33.33,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,4795,0,Sentiment140,#dontyouhate stop seeing your crush when classes are over? ,12,38.6,95.2,74.76,25.77,3,25,58.33,33.33,8.33,8.33,0,0,8.33,0,0,0,0,8.33,8.33,8.33,8.33,0,16.67,0,0,8.33,16.67,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,16.67,0,0,8.33,0,8.33,0,8.33,0,25,0,8.33,16.67,8.33,0,0,0,0,0,0,0,0,0,0,0
510,4796,0,Sentiment140,#dontyouhate the people that won't let you go ahead of them in the grocery store when they have 271 items and you have 3? ,27,26.77,98.62,15.12,25.77,6.75,11.11,74.07,59.26,18.52,14.81,0,0,7.41,0,7.41,3.7,7.41,11.11,14.81,3.7,7.41,3.7,18.52,0,0,3.7,14.81,0,0,0,0,0,0,0,18.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,3.7,3.7,0,3.7,0,0,0,0,11.11,7.41,14.81,3.7,3.7,7.41,0,0,0,3.7,0,0,0,0,0,0,0,0
511,4797,0,Sentiment140,#dontyouhate to be in Love with someone that you can't have ,14,48.63,92.33,13.15,99,3.5,21.43,71.43,64.29,21.43,7.14,0,0,7.14,0,0,14.29,0,21.43,14.29,0,0,7.14,14.29,0,0,0,14.29,0,7.14,7.14,0,0,0,0,21.43,0,0,0,0,14.29,0,0,0,7.14,0,7.14,0,0,0,0,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,21.43,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
512,4798,0,Sentiment140,#dontyouhate when a woman brags on the coochie &amp; its like nothing 2 brag about. Sorry ladies but not all of u got the bomb coochie sorry ,30,89.57,36.95,10.08,1,6,16.67,63.33,43.33,6.67,3.33,0,0,3.33,0,0,3.33,10,13.33,0,6.67,6.67,6.67,3.33,6.67,3.33,3.33,10,3.33,6.67,0,6.67,0,0,6.67,6.67,0,0,6.67,0,13.33,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,3.33,0,0,0,3.33,0,3.33,0,0,6.67,0,3.33,3.33,0,0,0,0,0,0,3.33,0,3.33,0,0,0
513,4799,0,Sentiment140,#dontyouhate when drunk ppl r telling u a story that goes nowhere...ur not a storyteller and I can't deal wit u right now! ,27,12.53,64.46,92.47,25.77,6.75,18.52,74.07,48.15,18.52,14.81,3.7,0,11.11,0,0,3.7,7.41,0,0,7.41,7.41,11.11,7.41,0,0,3.7,7.41,0,0,0,0,0,0,0,14.81,0,0,0,0,11.11,0,0,0,0,3.7,7.41,0,0,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,11.11,0,18.52,3.7,7.41,7.41,0,3.7,0,0,0,0,18.52,0,18.52,0,0,0
514,4800,0,Sentiment140,#dontyouhate when funny jokes are over-used and then they're not funny anymore? ,16,5.18,26.6,95.6,99,4,18.75,75,50,6.25,0,0,0,0,0,0,6.25,0,6.25,12.5,6.25,18.75,6.25,18.75,12.5,0,6.25,12.5,0,18.75,18.75,0,0,0,0,6.25,0,0,0,0,12.5,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,6.25,12.5,6.25,25,0,6.25,18.75,0,6.25,0,0,0,0,0,0,0,0,0,0
515,4801,0,Sentiment140,#dontyouhate when it's a rainy night and u don't have anyone to cuddle next too ,18,1.92,71.09,23.51,25.77,4.5,11.11,72.22,55.56,16.67,5.56,0,0,5.56,0,0,11.11,5.56,5.56,16.67,11.11,11.11,5.56,16.67,5.56,0,5.56,11.11,0,0,0,0,0,0,0,5.56,0,0,0,0,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,5.56,0,5.56,0,0,0
516,4802,0,Sentiment140,#dontyouhate when its late and u need to go bed but really dont wanna? im experiencing that right now ,22,1,8.65,85.21,25.77,4.4,13.64,81.82,54.55,18.18,9.09,4.55,0,4.55,0,0,9.09,0,4.55,13.64,13.64,13.64,4.55,18.18,4.55,0,4.55,9.09,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,0,0,9.09,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,4.55,22.73,4.55,4.55,13.64,0,0,4.55,0,0,0,9.09,0,4.55,0,0,0
517,4803,0,Sentiment140,#dontyouhate when ppl update too fast and you cant keep up ,14,14.58,76.25,99,25.77,3.5,14.29,71.43,42.86,7.14,7.14,0,0,7.14,0,0,0,0,7.14,0,14.29,14.29,7.14,7.14,0,0,7.14,14.29,0,0,0,0,0,0,0,14.29,0,0,0,0,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,14.29,0,28.57,7.14,7.14,21.43,0,0,0,0,0,0,7.14,0,7.14,0,0,0
518,4804,0,Sentiment140,#dontyouhate when the one you really really want is miles away ,14,29.3,50,89.63,25.77,3.5,14.29,71.43,50,7.14,7.14,0,0,7.14,0,0,0,7.14,7.14,7.14,21.43,7.14,0,14.29,0,0,7.14,21.43,0,0,0,0,0,0,0,7.14,0,0,0,0,21.43,0,0,7.14,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,21.43,0,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0
519,4805,0,Sentiment140,#dontyouhate when there is no food in the house ,12,38.6,20.24,23.51,25.77,3,16.67,66.67,50,0,0,0,0,0,0,0,0,8.33,8.33,8.33,16.67,8.33,8.33,8.33,0,0,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,8.33,0,16.67,0,8.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0
520,4806,0,Sentiment140,#dontyouhate when u listening to @djcamilo on the radio and the station goes out of range ,19,98.71,85.38,50.35,25.77,4.75,26.32,68.42,47.37,5.26,5.26,0,0,5.26,0,0,0,10.53,21.05,0,5.26,10.53,0,10.53,0,0,5.26,10.53,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,15.79,0,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,21.05,5.26,10.53,5.26,0,10.53,0,0,0,0,5.26,0,5.26,0,0,0
521,4807,0,Sentiment140,#dontyouhate when ur sleeping sooo good and then ur phone rings.  AND it's someone u woulda never picked up 4 anyways!!,24,1,99,23.51,92.4,4.8,20.83,75,54.17,20.83,12.5,0,0,12.5,0,0,8.33,0,4.17,4.17,16.67,16.67,4.17,12.5,4.17,0,4.17,12.5,0,4.17,4.17,0,0,0,0,16.67,0,0,0,0,12.5,0,4.17,0,4.17,4.17,0,8.33,0,8.33,0,4.17,4.17,0,0,0,8.33,0,0,4.17,4.17,0,4.17,4.17,4.17,16.67,0,4.17,12.5,0,0,0,0,0,0,20.83,0,16.67,0,0,4.17
522,4808,0,Sentiment140, Terrible morning.,5,93.26,50,43.37,1,1.25,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,40,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
523,4809,0,Sentiment140, Thank you Stewart &amp; Lisa for a wonderful evening!   about the 2nd cut.  We love you!,19,93.26,99,1,99,3.17,21.05,63.16,36.84,15.79,15.79,0,5.26,10.53,0,0,0,10.53,10.53,0,5.26,0,0,5.26,5.26,0,0,10.53,0,21.05,15.79,5.26,0,0,0,21.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,10.53,10.53,0,0,0,0,0,5.26,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
524,4810,1,Sentiment140, thank yu,5,93.26,50,1,99,1.25,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0
525,4811,0,Sentiment140, that hurts,5,52.71,50,1,1,1.25,20,40,20,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,40,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,4812,1,Sentiment140, that made microchips to AMD but I suspect you deserve it!,14,29.3,50,52.86,25.77,3.5,28.57,57.14,42.86,28.57,14.29,7.14,0,7.14,0,0,14.29,0,7.14,0,0,7.14,0,7.14,0,0,0,14.29,0,0,0,0,0,0,0,7.14,0,0,0,0,21.43,7.14,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,4813,1,Sentiment140, that man will be a good father to 6 and 7,14,68.29,92.33,1,99,3.5,7.14,64.29,42.86,7.14,0,0,0,0,0,0,7.14,7.14,7.14,14.29,0,7.14,0,14.29,0,0,0,28.57,0,7.14,7.14,0,0,0,0,14.29,7.14,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,4814,1,Sentiment140,-- that my head doesn't think so. *chuckle*  G'Night!  *waves* ... *to no one at all*  huh.  sad.  just sad.  *chuckle*  ,23,35.67,9.62,27.39,25.77,2.3,13.04,78.26,34.78,8.7,4.35,4.35,0,0,0,0,4.35,0,8.7,4.35,8.7,4.35,8.7,8.7,8.7,0,0,13.04,4.35,17.39,8.7,8.7,0,0,8.7,0,0,0,0,0,8.7,4.35,0,0,0,4.35,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,8.7,0,8.7,0,4.35,4.35,0,0,0,0,0,0,4.35,0,4.35,0,4.35,0
529,4815,0,Sentiment140, that was mean,6,18.82,50,23.51,25.77,1.5,16.67,50,33.33,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,33.33,16.67,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,4816,0,Sentiment140, that's a bitch.,6,62.04,4.8,1,1,1.5,16.67,50,33.33,16.67,0,0,0,0,0,0,16.67,16.67,0,16.67,0,0,0,16.67,0,0,0,33.33,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0
531,4817,0,Sentiment140, thats depressing.,5,8.69,50,1,1,1.25,40,40,20,20,0,0,0,0,0,0,20,0,0,20,0,0,0,20,0,0,0,40,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,4818,0,Sentiment140,- thats my hair guys. oh dip i gotta go!  on-ee two minits leff . . .,17,59.32,27.83,66.34,25.77,2.83,5.88,52.94,23.53,17.65,11.76,11.76,0,0,0,0,5.88,0,5.88,5.88,0,0,0,17.65,0,0,0,17.65,0,0,0,0,0,0,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,11.76,5.88,5.88,0,0,0,0,0,0,0,11.76,0,5.88,0,5.88,0
533,4819,1,Sentiment140, that's my only expression! I think I like him. Yes,13,1,22.08,63.54,99,2.17,15.38,76.92,46.15,38.46,30.77,23.08,0,0,7.69,0,7.69,0,0,7.69,7.69,0,0,23.08,0,0,0,15.38,0,7.69,7.69,0,0,0,0,15.38,0,0,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,7.69,0,0
534,4820,0,Sentiment140, that's sad #squarespace,6,18.82,50,1,1,1.5,33.33,33.33,16.67,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,16.67,16.67,0,0,33.33,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,4821,0,Sentiment140, that's so sad. I'm going to miss her. {blc+grt&lt;3},15,8.69,50,1,1,2.5,6.67,53.33,33.33,20,13.33,6.67,0,0,6.67,0,6.67,0,6.67,13.33,6.67,6.67,0,26.67,6.67,0,0,20,0,13.33,0,13.33,0,0,13.33,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6.67,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,4822,0,Sentiment140, thats Tiki in Long Branch...,8,72.69,50,74.76,25.77,2,12.5,37.5,25,12.5,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,0,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
537,4823,0,Sentiment140," the 50 dollar gas fill ups have ended. To cheer me up, I'm blasting Miranda! and dancing funny. #driving.",22,80.14,32.48,96.4,99,3.14,22.73,63.64,31.82,9.09,9.09,9.09,0,0,0,0,0,4.55,9.09,9.09,0,4.55,0,18.18,4.55,0,0,13.64,0,9.09,9.09,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,0,4.55,0,0,4.55,9.09,0,22.73,9.09,9.09,4.55,0,4.55,0,4.55,0,0,0,0,0,0,0,0
538,4824,0,Sentiment140, the absolute worst @jaeshaunese smthn abt an ex...,11,99,81.84,1,1,2.75,27.27,54.55,27.27,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,9.09,9.09,0,18.18,0,9.09,0,9.09,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,9.09,0,0,0
539,4825,0,Sentiment140," the Apple repair guy can't come to fix my IMac until they get the parts. SO, a few more days without Chiaki  (yes my comp has a name!)",31,84.99,16.66,60.4,25.77,6.2,6.45,67.74,41.94,9.68,9.68,6.45,0,0,0,3.23,0,12.9,9.68,3.23,3.23,6.45,6.45,9.68,6.45,3.23,0,6.45,6.45,0,0,0,0,0,0,9.68,0,3.23,0,3.23,6.45,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,3.23,0,0,0,3.23,0,0,12.9,0,9.68,3.23,0,6.45,0,0,0,0,0,0,3.23,0,0,3.23,0,0
